county,state,county_state,unemp_rate,higherunemp,evict_rate,pred_evrate,pred_error,higherevict
Pulaski County,Virginia,"Pulaski County, VA",0.06029999999999999,0.1603,0.0493,0.017653530798250553,-0.03164646920174945,0.02284932735073737
Pushmataha County,Oklahoma,"Pushmataha County, OK",0.0751,0.1751,0.0105,0.011210292903424637,7.102929034246367e-4,0.014526212378955147
Putnam County,Florida,"Putnam County, FL",0.07749999999999999,0.1775,0.0125,0.02210353096400735,0.009603530964007349,0.02710357911133176
Putnam County,Georgia,"Putnam County, GA",0.0804,0.1804,0.0387,0.01999348007058728,-0.018706519929412718,0.024716489840422556
Putnam County,Illinois,"Putnam County, IL",0.06839999999999999,0.1684,0.004,0.009180085985655301,0.005180085985655301,0.012119090454860091
Putnam County,Indiana,"Putnam County, IN",0.056999999999999995,0.157,0.0118,0.01837145674900702,0.006571456749007021,0.023735382690902675
Putnam County,Missouri,"Putnam County, MO",0.0466,0.1466,0.0047,0.013446872647602392,0.008746872647602391,0.01715256792789476
Putnam County,New York,"Putnam County, NY",0.0469,0.1469,NA,0.022482023754056887,NA,0.027492751210041376
Putnam County,Ohio,"Putnam County, OH",0.043399999999999994,0.1434,0.0057,0.01234727396228865,0.00664727396228865,0.0158398317679918
Putnam County,Tennessee,"Putnam County, TN",0.0587,0.1587,0.0116,0.019748410411356797,0.008148410411356798,0.024395123307604148
Putnam County,West Virginia,"Putnam County, WV",0.052799999999999986,0.1528,0.0371,0.019881132201671235,-0.017218867798328766,0.025456917389050593
Quay County,New Mexico,"Quay County, NM",0.067,0.167,0.0214,0.007695732626859287,-0.013704267373140712,0.009902819690826717
Queen Anne's County,Maryland,"Queen Anne's County, MD",0.0461,0.1461,NA,0.025752030870328353,NA,0.03221814469678897
Queens County,New York,"Queens County, NY",0.055400000000000005,0.1554,NA,0.022846060781079543,NA,0.027802926114198406
Quitman County,Georgia,"Quitman County, GA",0.07339999999999999,0.1734,0,0.016159074134036475,0.016159074134036475,0.020276415244928167
Quitman County,Mississippi,"Quitman County, MS",0.11550000000000002,0.21550000000000002,0.0071,0.013601260287202968,0.006501260287202968,0.017414600060086216
Rabun County,Georgia,"Rabun County, GA",0.0711,0.1711,0.0229,0.01493379128984464,-0.00796620871015536,0.01891379699149754
Racine County,Wisconsin,"Racine County, WI",0.059,0.159,0.0432,0.03192303273484223,-0.01127696726515777,0.039355897877837484
Radford city,Virginia,"Radford city, VA",0.060700000000000004,0.1607,0.0277,0.040001241792872094,0.012301241792872095,0.04825925917198903
Rains County,Texas,"Rains County, TX",0.04619999999999999,0.1462,0.0193,0.012621627288545748,-0.006678372711454253,0.0161279825683334
Raleigh County,West Virginia,"Raleigh County, WV",0.0685,0.1685,0.0462,0.02261822939894941,-0.02358177060105059,0.028718731542865344
Ralls County,Missouri,"Ralls County, MO",0.044899999999999995,0.1449,0.0032,0.010856638096165256,0.007656638096165257,0.014078474029359177
Ramsey County,Minnesota,"Ramsey County, MN",0.03839999999999999,0.1384,0.0097,0.03149063490961969,0.02179063490961969,0.03870649384189428
Ramsey County,North Dakota,"Ramsey County, ND",0.0325,0.1325,NA,0.011478282359519566,NA,0.014769584241098794
Randall County,Texas,"Randall County, TX",0.032799999999999996,0.1328,0.0296,0.022783884245812173,-0.006816115754187828,0.028692324065298272
Randolph County,Alabama,"Randolph County, AL",0.0605,0.1605,0.0073,0.011431162719555582,0.004131162719555582,0.014747711828050148
Randolph County,Arkansas,"Randolph County, AR",0.0665,0.1665,NA,0.0174102372101204,NA,0.021774286242178628
Randolph County,Georgia,"Randolph County, GA",0.0885,0.1885,0.0015,0.011335819311891331,0.009835819311891331,0.014662703072104
Randolph County,Illinois,"Randolph County, IL",0.059600000000000014,0.15960000000000002,0.006,0.012474975830959462,0.006474975830959462,0.016030165678774088
Randolph County,Indiana,"Randolph County, IN",0.0577,0.1577,0.0093,0.01319115846694483,0.0038911584669448305,0.016881974237037113
Randolph County,Missouri,"Randolph County, MO",0.062100000000000016,0.16210000000000002,0.0166,0.020538637714061933,0.003938637714061933,0.025366475983776875
Randolph County,North Carolina,"Randolph County, NC",0.06029999999999999,0.1603,0.0373,0.024376088785072587,-0.012923911214927412,0.03069453644039898
Randolph County,West Virginia,"Randolph County, WV",0.06560000000000002,0.16560000000000002,0.0509,0.013036986329228248,-0.03786301367077175,0.016690524376106557
Rankin County,Mississippi,"Rankin County, MS",0.042800000000000005,0.1428,0.0303,0.020179308000414876,-0.010120691999585124,0.025712888311397692
Ransom County,North Dakota,"Ransom County, ND",0.0247,0.1247,NA,0.008309223185903953,NA,0.010958100709196117
Rapides Parish,Louisiana,"Rapides Parish, LA",0.06360000000000002,0.16360000000000002,0.0204,0.03278811655071784,0.012388116550717837,0.04023355643783631
Rappahannock County,Virginia,"Rappahannock County, VA",0.04239999999999999,0.1424,0.0165,0.03161024291577665,0.015110242915776652,0.03887284269773829
Ravalli County,Montana,"Ravalli County, MT",0.05460000000000001,0.15460000000000002,0.0061,0.0119462919768442,0.0058462919768442,0.014866310490790203
Rawlins County,Kansas,"Rawlins County, KS",0.024099999999999996,0.1241,8e-4,0.006332419685137746,0.005532419685137745,0.008524508490335298
Ray County,Missouri,"Ray County, MO",0.0595,0.1595,0.0138,0.026138050769947328,0.012338050769947328,0.032830746435973314
Reagan County,Texas,"Reagan County, TX",0.042800000000000005,0.1428,0.0029,0.007690230362481312,0.004790230362481312,0.01016238648215377
Real County,Texas,"Real County, TX",0.0615,0.1615,0,0.011234911231235165,0.011234911231235165,0.014525156033539257
Red Lake County,Minnesota,"Red Lake County, MN",0.0645,0.1645,0.0048,0.013887167553567782,0.009087167553567782,0.017720180759679658
Red River County,Texas,"Red River County, TX",0.0703,0.1703,0.0248,0.012540047984645121,-0.012259952015354878,0.016087482781057608
Red River Parish,Louisiana,"Red River Parish, LA",0.0658,0.1658,0,0.010913091487936422,0.010913091487936422,0.01412529873447532
Red Willow County,Nebraska,"Red Willow County, NE",0.026999999999999996,0.127,NA,0.011641684627382451,NA,0.01495685479832351
Redwood County,Minnesota,"Redwood County, MN",0.043800000000000006,0.1438,NA,0.01235020835467603,NA,0.015838303471775908
Reeves County,Texas,"Reeves County, TX",0.046500000000000014,0.14650000000000002,0,0.010043464019063095,0.010043464019063095,0.012993374839277488
Refugio County,Texas,"Refugio County, TX",0.05399999999999999,0.154,0.005,0.012129419005557978,0.007129419005557978,0.015512317798137725
Reno County,Kansas,"Reno County, KS",0.0446,0.1446,0.0145,0.016700844345054228,0.002200844345054227,0.020906314989668422
Rensselaer County,New York,"Rensselaer County, NY",0.0509,0.1509,NA,0.018747272320988415,NA,0.02328335178905306
Renville County,Minnesota,"Renville County, MN",0.05260000000000001,0.1526,0.0045,0.013174675271306143,0.008674675271306144,0.016839812324022166
Renville County,North Dakota,"Renville County, ND",0.0295,0.1295,NA,0.009836537562617535,NA,0.012815784740436917
Republic County,Kansas,"Republic County, KS",0.0295,0.1295,0.0013,0.009700041475471108,0.008400041475471107,0.012652134868048313
Reynolds County,Missouri,"Reynolds County, MO",0.06889999999999999,0.1689,4e-4,0.014424365598130014,0.014024365598130015,0.018368565037097526
Rhea County,Tennessee,"Rhea County, TN",0.08030000000000001,0.18030000000000002,0.0229,0.02019203404195334,-0.002707965958046659,0.024996915348679195
Rice County,Kansas,"Rice County, KS",0.037599999999999995,0.1376,0.0063,0.014399422693610192,0.008099422693610192,0.018213081407613952
Rice County,Minnesota,"Rice County, MN",0.0383,0.1383,0.013,0.019519546287830997,0.006519546287830998,0.024097800392228846
Rich County,Utah,"Rich County, UT",0.0368,0.1368,0,0.0085561886884066,0.0085561886884066,0.010895018844978573
Richardson County,Nebraska,"Richardson County, NE",0.03570000000000001,0.13570000000000002,0.0125,0.008224476323468325,-0.004275523676531676,0.010876298189210489
Richland County,Illinois,"Richland County, IL",0.0625,0.1625,0.0076,0.014525317753649453,0.006925317753649453,0.01846400093137314
Richland County,Montana,"Richland County, MT",0.03320000000000001,0.1332,0.0056,0.006721390299183375,0.001121390299183375,0.008714259251432916
Richland County,North Dakota,"Richland County, ND",0.028499999999999998,0.1285,NA,0.011686791944223743,NA,0.01501153040484467
Richland County,Ohio,"Richland County, OH",0.0638,0.1638,0.0432,0.027898876821338788,-0.015301123178661214,0.03485318444242747
Richland County,South Carolina,"Richland County, SC",0.05510000000000001,0.15510000000000002,0.0711,0.03177731163758681,-0.039322688362413184,0.0389751475004286
Richland County,Wisconsin,"Richland County, WI",0.04419999999999999,0.1442,0.0092,0.013791637377301286,0.0045916373773012865,0.017544791262053962
Richland Parish,Louisiana,"Richland Parish, LA",0.08149999999999999,0.1815,NA,0.014055802293207851,NA,0.017884115543230272
Richmond city,Virginia,"Richmond city, VA",0.0542,0.1542,0.1141,0.03665781223857439,-0.07744218776142561,0.04440309135869169
Richmond County,Georgia,"Richmond County, GA",0.07730000000000001,0.1773,NA,0.035679770879087525,NA,0.04346423639243998
Richmond County,North Carolina,"Richmond County, NC",0.0832,0.1832,NA,0.022817510531210044,NA,0.02789451814501163
Richmond County,New York,"Richmond County, NY",0.06439999999999999,0.1644,0.0424,0.02264630798430599,-0.019753692015694012,0.027705942944025706
Richmond County,Virginia,"Richmond County, VA",0.0471,0.1471,0.0258,0.018683920155588934,-0.007116079844411066,0.023090174887988302
Riley County,Kansas,"Riley County, KS",0.03559999999999999,0.1356,0.0089,0.03398289100663644,0.025082891006636444,0.041504134081406435
Ringgold County,Iowa,"Ringgold County, IA",0.03620000000000001,0.13620000000000002,0.0014,0.011632871097232348,0.010232871097232348,0.01497858643390393
Rio Arriba County,New Mexico,"Rio Arriba County, NM",0.07949999999999999,0.1795,NA,0.011023032880166182,NA,0.013765707843283282
Rio Blanco County,Colorado,"Rio Blanco County, CO",0.05660000000000001,0.15660000000000002,0.0037,0.008221855203270336,0.004521855203270336,0.010532245407902496
Rio Grande County,Colorado,"Rio Grande County, CO",0.0718,0.1718,0.007,0.010612240985063238,0.0036122409850632376,0.013323754590305619
Ripley County,Indiana,"Ripley County, IN",0.0572,0.1572,0.014,0.013765514773990014,-2.3448522600998632e-4,0.01755745883460611
Ripley County,Missouri,"Ripley County, MO",0.0763,0.1763,0.0068,0.01687205161911304,0.01007205161911304,0.021241218902784492
Ritchie County,West Virginia,"Ritchie County, WV",0.0628,0.1628,0.0168,0.01262112368977809,-0.004178876310221909,0.016195267695872942
Riverside County,California,"Riverside County, CA",0.07189999999999999,0.1719,0.017,0.027597093141404305,0.010597093141404303,0.03322154508994957
Roane County,Tennessee,"Roane County, TN",0.06639999999999999,0.1664,NA,0.027482556527275156,NA,0.03433761798870815
Roane County,West Virginia,"Roane County, WV",0.10190000000000002,0.20190000000000002,0.0159,0.013726313363459154,-0.002173686636540847,0.017625433759070063
Roanoke city,Virginia,"Roanoke city, VA",0.05199999999999999,0.152,0.077,0.032513283787019336,-0.04448671621298066,0.03984902635891559
Roanoke County,Virginia,"Roanoke County, VA",0.0411,0.1411,0.0367,0.021889275938272945,-0.014810724061727058,0.02772774323192038
Roberts County,South Dakota,"Roberts County, SD",0.04630000000000001,0.1463,NA,0.010571803755373038,NA,0.013697960213425819
Roberts County,Texas,"Roberts County, TX",0.0406,0.1406,0,0.006732994470521292,0.006732994470521292,0.009036322454216435
Robertson County,Kentucky,"Robertson County, KY",0.0758,0.1758,0.0114,0.013269800123980014,0.0018698001239800133,0.017002255961975053
Robertson County,Tennessee,"Robertson County, TN",0.049600000000000005,0.1496,NA,0.02730732171223565,NA,0.034013916018525894
Robertson County,Texas,"Robertson County, TX",0.05379999999999999,0.1538,0.0048,0.02632137107152894,0.02152137107152894,0.0328353201150692
Robeson County,North Carolina,"Robeson County, NC",0.0885,0.1885,0.0532,0.015665108735829655,-0.03753489126417034,0.01971742304223625
Rock County,Minnesota,"Rock County, MN",0.024400000000000005,0.12440000000000001,0.001,0.011145437381768495,0.010145437381768495,0.014364426896897216
Rock County,Nebraska,"Rock County, NE",0.027200000000000002,0.1272,0,0.006106839463289491,0.006106839463289491,0.008251062022085778
Rock County,Wisconsin,"Rock County, WI",0.05399999999999999,0.154,0.0323,0.02926765616715773,-0.0030323438328422707,0.03634814355096355
Rock Island County,Illinois,"Rock Island County, IL",0.06620000000000001,0.16620000000000001,0.0224,0.027807618540130107,0.005407618540130107,0.03472339839557341
Rockbridge County,Virginia,"Rockbridge County, VA",0.04880000000000001,0.14880000000000002,0.0311,0.018162841982108102,-0.012937158017891897,0.02256765845558988
Rockcastle County,Kentucky,"Rockcastle County, KY",0.07070000000000001,0.17070000000000002,0.0016,0.014550166174009595,0.012950166174009594,0.018482224760368354
Rockdale County,Georgia,"Rockdale County, GA",0.06889999999999999,0.1689,0.0885,0.03579326267914004,-0.05270673732085995,0.04354057972291525
Rockingham County,North Carolina,"Rockingham County, NC",0.0693,0.1693,0.0325,0.02621584811458266,-0.006284151885417342,0.03284328636005699
Rockingham County,New Hampshire,"Rockingham County, NH",0.039099999999999996,0.1391,0.013,0.017479454691423597,0.004479454691423598,0.021807615364490416
Rockingham County,Virginia,"Rockingham County, VA",0.04139999999999999,0.1414,0.024,0.023250396463547977,-7.496035364520232e-4,0.02931767539520265
Rockland County,New York,"Rockland County, NY",0.0489,0.1489,NA,0.028905976890327013,NA,0.034590509681820626
Rockwall County,Texas,"Rockwall County, TX",0.0413,0.1413,0.0102,0.027742840822995236,0.017542840822995235,0.03442768448260834
Roger Mills County,Oklahoma,"Roger Mills County, OK",0.037099999999999994,0.1371,0,0.005713729480069584,0.005713729480069584,0.007753193911559809
Rogers County,Oklahoma,"Rogers County, OK",0.0461,0.1461,0.026,0.022270176601608477,-0.0037298233983915213,0.02816236011679947
Rolette County,North Dakota,"Rolette County, ND",0.11069999999999999,0.2107,NA,0.014852698034065517,NA,0.018890036143424552
Rooks County,Kansas,"Rooks County, KS",0.04189999999999999,0.1419,0.0047,0.007972602086405363,0.0032726020864053624,0.010585191626886464
Roosevelt County,Montana,"Roosevelt County, MT",0.051699999999999996,0.1517,NA,0.004185374331061128,NA,0.00562385345224725
Roosevelt County,New Mexico,"Roosevelt County, NM",0.0542,0.1542,0.0151,0.01562119104781844,5.211910478184392e-4,0.0189546216360235
Roscommon County,Michigan,"Roscommon County, MI",0.10369999999999999,0.2037,0.0187,0.029675705185366663,0.010975705185366662,0.035798038373682534
Roseau County,Minnesota,"Roseau County, MN",0.043800000000000006,0.1438,0.0034,0.011743387392868863,0.008343387392868863,0.015127774148290099
Rosebud County,Montana,"Rosebud County, MT",0.055900000000000005,0.1559,NA,0.00765456008992934,NA,0.009839291697410529
Ross County,Ohio,"Ross County, OH",0.062299999999999994,0.1623,0.0233,0.018042663209086835,-0.005257336790913166,0.022523713438541457
Routt County,Colorado,"Routt County, CO",0.036500000000000005,0.1365,NA,0.012117216035200041,NA,0.015012365822320153
Rowan County,Kentucky,"Rowan County, KY",0.06620000000000001,0.16620000000000001,0,0.017413484207207015,0.017413484207207015,0.021761132177687204
Rowan County,North Carolina,"Rowan County, NC",0.06510000000000002,0.16510000000000002,0.0575,0.023942988388659242,-0.03355701161134076,0.030199908623796477
Runnels County,Texas,"Runnels County, TX",0.041800000000000004,0.1418,0.0023,0.011374594240956737,0.009074594240956737,0.014613330013436744
Rush County,Indiana,"Rush County, IN",0.048000000000000015,0.14800000000000002,0.0041,0.01570711317984158,0.011607113179841581,0.01979078310290796
Rush County,Kansas,"Rush County, KS",0.03719999999999998,0.1372,8e-4,0.013689430029117083,0.012889430029117082,0.017402784421118166
Rusk County,Texas,"Rusk County, TX",0.05360000000000001,0.15360000000000001,0.0109,0.02103226653831484,0.010132266538314842,0.02674177525822514
Rusk County,Wisconsin,"Rusk County, WI",0.060100000000000015,0.16010000000000002,0.0193,0.013936733233090432,-0.005363266766909569,0.01776862625509662
Russell County,Alabama,"Russell County, AL",0.05929999999999999,0.1593,0.0355,0.02843971244450667,-0.007060287555493327,0.03525358328380037
Russell County,Kansas,"Russell County, KS",0.037500000000000006,0.1375,0.0034,0.012948168889454641,0.009548168889454641,0.016532703467549755
Russell County,Kentucky,"Russell County, KY",0.0988,0.1988,0.0145,0.013973752733338791,-5.262472666612093e-4,0.017900162457242758
Russell County,Virginia,"Russell County, VA",0.06939999999999999,0.1694,0.0127,0.0136200479427489,9.200479427489e-4,0.017388642343543228
Rutherford County,North Carolina,"Rutherford County, NC",0.0806,0.1806,0.0406,0.017242303184820413,-0.023357696815179584,0.021613052458400995
Rutherford County,Tennessee,"Rutherford County, TN",0.04450000000000001,0.14450000000000002,NA,0.026341952383540212,NA,0.03284509704911764
Rutland County,Vermont,"Rutland County, VT",0.04300000000000001,0.14300000000000002,NA,0.013011601813540434,NA,0.016034964989148866
Sabine County,Texas,"Sabine County, TX",0.1015,0.2015,0.0125,0.025404571653521883,0.012904571653521883,0.030948177961972072
Sabine Parish,Louisiana,"Sabine Parish, LA",0.0658,0.1658,NA,0.013343293788469266,NA,0.017010044775649033
Sac County,Iowa,"Sac County, IA",0.03470000000000001,0.13470000000000001,0.0028,0.009734028329118226,0.006934028329118226,0.012705478713776851
